q1,q2,q3,q4,q5,q5x1,q5x2,q6,q7,q8,q9x1,q9x2s1,q9x2s2,q9x2s3,q9x2s4,q9x2s5,q9x2s6,q9x2s7,q9x2s8,q9x3s1,q9x3s2,q9x3s3,q9x3s4,q9x3s5,q9x3s6,q9x4,q10,q10x1,q10x2,q10x2num,q11,q15x1,q15x2,q15x3,q12x1,q12x2,q12x3,q12x4,q12x5,q12x6,q12x7,q12x8,q12x9,q13x1,q13x2,q13x3,q13x4,q13x5,q14x1,q14x2,q14x3,q14x4,cityid,population,citysize,region
2,53,4,2,1,3,3,6,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,80,1,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3,2,2,1,1,3,2,13209,397746,1,2
2,44,5,3,1,3,3,7,2,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1,150,4,3,3,3,3,2,1,2,2,1,1,2,2,3,2,3,2,2,2,2,3,2,13209,397746,1,2
2,39,6,4,1,7,5,999,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,70,1,4,3,3,2,2,3,3,3,2,3,3,2,2,2,3,2,3,2,3,3,2,13209,397746,1,2
2,34,2,3,3,2,4,7,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,90,1,3,3,3,1,1,3,3,2,3,1,2,1,3,1,3,1,2,1,2,2,3,13209,397746,1,2
2,44,5,6,1,2,5,7,2,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,1,180,5,4,3,4,2,2,2,2,2,2,4,2,1,4,1,3,2,1,1,2,3,3,13209,397746,1,2
2,30,3,2,3,2,4,9,2,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,40,2,4,4,4,3,2,3,3,3,3,2,3,2,3,2,3,3,3,2,2,3,3,13209,397746,1,2
2,20,3,5,3,2,4,6,2,2,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,888,888,1,3,3,3,3,2,3,2,3,3,2,3,2,3,3,3,2,3,2,3,3,3,13209,397746,1,2
1,38,3,3,1,5,5,7,2,5,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,50,2,3,2,3,2,2,4,3,3,3,3,3,3,3,3,2,1,2,2,2,3,2,13209,397746,1,2
2,25,5,5,3,3,3,6,4,5,5,1,0,0,1,0,0,1,1,0,0,0,1,0,0,3,1,1,1,20,4,3,2,2,2,1,4,3,2,3,3,4,2,3,3,1,2,2,2,2,3,1,13209,397746,1,2
2,29,3,5,1,6,4,5,2,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,50,2,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,2,3,2,14105,194095,1,2
1,22,6,5,1,1,6,1,1,2,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,5,1,1,1,300,1,3,4,3,3,2,3,2,3,1,3,4,4,3,3,4,2,3,1,2,3,4,14105,194095,1,2
1,22,6,5,1,2,5,8,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,250,1,2,2,2,2,1,2,3,2,3,3,4,4,3,2,2,3,3,2,2,3,2,14105,194095,1,2
2,29,6,5,1,1,5,11,1,1,4,0,0,0,1,1,1,0,0,0,1,0,0,0,1,3,1,1,1,100,1,3,3,3,2,3,3,3,2,2,2,3,2,3,2,2,2,1,2,2,3,2,14105,194095,1,2
2,24,3,5,1,2,4,8,1,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,20,2,1,1,1,1,1,3,2,2,1,1,3,3,4,4,1,3,2,1,1,4,1,14105,194095,1,2
1,15,3,6,3,2,2,6,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,888,888,888,2,2,2,2,1,1,4,3,4,2,1,3,2,3,3,2,2,3,2,2,4,2,14105,194095,1,2
1,10,3,7,3,2,4,9,1,2,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,6,1,1,1,30,1,3,3,2,3,4,4,3,2,2,3,4,3,3,2,3,1,4,2,2,4,2,14105,194095,1,2
1,35,4,4,1,2,4,6,1,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,1,1,1,30,2,4,4,4,2,2,2,2,2,2,1,2,2,3,1,3,3,3,2,3,3,2,14105,194095,1,2
2,41,5,3,3,2,4,7,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,15,2,4,2,2,3,1,3,2,2,2,3,3,1,3,1,1,2,1,1,2,3,4,14105,194095,1,2
1,38,3,1,1,2,5,9,2,4,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,1,1,1,100,1,3,2,3,3,1,4,2,2,1,1,4,4,3,3,2,1,3,1,2,3,2,14105,194095,1,2
1,45,6,3,1,2,6,9,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,1,1,60,2,4,4,4,4,3,4,4,4,4,4,4,4,3,1,2,1,1,1,1,3,1,14109,300814,1,2
1,15,3,7,3,2,6,999,1,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,888,888,888,999,4,3,3,2,1,3,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,14109,300814,1,2
2,19,3,6,1,1,3,10,2,3,4,0,0,0,1,1,0,0,0,1,1,0,0,0,1,4,1,1,2,888,999,3,3,4,2,1,4,3,3,1,1,4,2,3,1,3,2,4,3,4,3,3,14109,300814,1,2
1,51,6,2,1,2,4,8,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,888,888,4,3,4,4,2,3,4,3,3,3,3,4,1,2,1,1,2,2,3,2,4,3,14109,300814,1,2
2,24,5,6,1,6,3,8,2,4,6,1,0,0,1,0,0,1,0,1,1,0,0,0,0,4,2,888,888,888,4,2,2,2,9,1,4,4,2,2,1,2,2,3,2,3,3,3,3,3,4,2,14109,300814,1,2
2,45,3,2,3,2,3,6,3,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,30,2,4,4,4,2,1,2,2,3,2,1,2,2,2,2,3,2,2,2,3,3,3,14109,300814,1,2
1,18,6,2,1,1,6,10,2,2,3,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4,1,2,888,888,1,4,4,4,3,2,4,3,2,1,3,4,3,2,4,3,2,2,1,2,4,1,14109,300814,1,2
2,31,4,4,3,2,5,9,2,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,83,2,3,3,3,2,2,3,3,3,3,1,3,3,3,2,3,2,3,1,2,3,3,14109,300814,1,2
1,20,6,7,1,5,3,8,2,3,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,1,1,1,30,4,2,2,2,3,2,3,3,3,2,2,3,2,2,2,3,2,3,3,3,3,2,14109,300814,1,2
2,55,3,1,1,3,4,4,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,30,2,1,3,2,1,2,2,3,2,2,1,2,2,2,2,3,2,2,2,2,2,3,14109,300814,1,2
2,48,3,1,1,4,4,8,1,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,30,4,2,2,2,2,2,2,2,1,2,3,2,3,3,3,3,2,2,2,2,3,2,14113,214824,3,2
2,39,4,4,3,2,5,6,2,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,50,2,2,2,2,3,2,2,2,2,3,1,2,2,3,3,3,2,2,2,3,2,2,14113,214824,3,2
2,16,4,7,3,4,3,4,1,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,888,888,888,2,4,3,3,1,3,3,2,3,1,1,4,1,1,2,3,2,3,1,3,3,2,14113,214824,3,2
1,13,6,5,3,2,4,5,2,1,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,5,2,888,888,888,4,4,4,4,4,4,4,4,4,1,1,4,2,2,3,3,2,4,2,2,4,3,14113,214824,3,2
2,22,3,1,1,3,3,7,2,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,10,4,3,3,3,3,1,4,2,4,1,1,3,2,3,3,3,2,3,3,3,2,3,14113,214824,3,2
2,14,4,7,1,5,3,5,2,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,888,888,888,2,2,2,2,2,2,2,2,4,2,1,4,2,2,2,2,2,2,2,2,4,2,14113,214824,3,2
2,35,4,5,1,1,4,8,1,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,100,5,3,3,2,3,9,3,3,3,2,1,2,2,3,3,2,3,3,2,2,3,2,14131,195940,1,2
2,10,2,7,1,8,7,2,3,3,5,999,999,999,999,999,999,999,999,1,0,0,0,0,0,3,2,888,888,888,3,4,3,4,4,3,4,3,1,2,1,2,1,2,1,2,1,2,2,2,4,1,14131,195940,1,2
1,35,3,3,1,2,2,7,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,50,4,4,4,3,3,2,2,4,1,1,2,2,2,2,2,1,2,1,2,2,2,3,14131,195940,1,2
1,19,2,7,1,5,3,7,1,2,5,1,1,1,1,0,0,0,0,1,1,0,0,0,0,3,1,1,1,30,2,4,3,1,2,3,9,9,9,9,9,9,9,2,2,3,2,1,2,2,3,2,14131,195940,1,2
2,43,999,2,3,2,4,7,2,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,50,5,3,4,3,3,2,3,3,2,1,1,3,2,2,1,3,2,3,2,2,3,2,14136,202870,1,2
2,20,5,6,3,2,4,9,2,2,6,1,0,0,1,0,1,0,0,1,0,1,0,0,0,4,2,888,888,888,4,2,4,2,1,1,3,3,1,2,2,3,2,2,2,3,2,3,2,2,3,2,14136,202870,1,2
2,23,6,5,1,5,5,11,2,2,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,5,2,888,888,888,1,4,4,4,4,3,4,4,2,2,1,4,1,1,3,3,4,3,2,3,3,3,14136,202870,1,2
2,40,3,3,3,2,4,7,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,1,1,100,4,4,3,3,3,3,3,3,3,3,2,3,2,2,1,4,2,3,3,3,2,3,14136,202870,1,2
2,46,6,5,1,2,4,10,1,2,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,3,1,1,1,30,2,4,2,3,2,2,2,3,3,3,4,3,3,3,3,2,2,2,3,2,3,2,14136,202870,1,2
2,51,3,2,3,3,3,999,1,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,100,1,3,4,4,2,1,2,2,3,2,3,2,2,2,2,3,2,2,3,3,3,4,14136,202870,1,2
2,43,6,3,3,2,5,6,1,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,120,1,3,3,3,1,1,1,1,1,2,1,1,2,3,1,2,2,3,2,3,2,2,14136,202870,1,2
1,18,6,5,1,2,4,7,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,4,2,888,888,888,5,4,3,2,3,2,3,3,1,3,2,2,2,3,4,2,1,2,1,1,4,2,14136,202870,1,2
2,21,3,2,1,3,3,8,1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,30,999,4,3,2,2,2,4,4,4,3,3,4,4,3,3,3,3,3,2,2,4,2,14136,202870,1,2
2,23,6,5,3,2,4,11,1,2,5,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,1,1,45,1,4,4,4,3,3,3,3,3,3,1,3,1,4,4,4,3,4,2,3,4,3,14136,202870,1,2
1,14,6,5,3,2,5,6,2,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,2,888,888,888,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,3,2,3,2,3,14201,434451,2,2
2,18,4,4,3,2,5,5,1,1,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,10,1,2,1,2,1,1,3,3,3,2,2,4,3,3,2,1,2,3,1,1,4,2,14201,434451,2,2
2,12,3,4,3,3,4,4,2,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,888,888,888,4,3,3,3,1,1,4,3,2,2,2,3,2,1,1,2,3,2,2,2,3,4,14201,434451,2,2
1,49,6,1,1,2,2,11,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,1,100,5,3,4,3,4,4,4,3,3,1,1,2,1,2,2,3,2,1,2,2,4,2,14201,434451,2,2
2,41,6,3,1,2,5,6,2,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,80,1,2,2,2,2,1,1,1,2,2,1,2,1,3,2,3,2,2,2,1,3,2,14201,434451,2,2
2,16,3,4,3,2,3,8,2,3,4,1,1,1,1,1,1,0,0,1,0,0,0,0,0,3,2,888,888,888,2,2,2,2,1,1,4,4,4,1,1,4,1,4,4,1,1,1,3,3,1,3,14201,434451,2,2
1,19,2,1,1,8,2,8,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,10,2,1,2,2,1,2,2,2,2,2,2,2,9,4,3,2,3,3,1,2,4,4,14201,434451,2,2
2,31,3,5,1,3,3,7,1,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,1,3,2,2,3,2,3,3,3,3,1,3,2,1,2,3,2,3,2,2,3,2,14201,434451,2,2
1,36,3,3,1,5,5,1,3,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,60,2,4,4,4,4,1,4,4,1,1,4,4,4,4,4,1,4,4,2,2,4,3,14201,434451,2,2
2,40,3,4,1,3,2,4,2,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,20,5,3,3,4,1,2,3,3,3,4,3,4,3,4,3,3,4,2,1,4,4,2,14212,214107,2,2
2,27,3,4,3,2,2,6,2,3,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2,888,888,888,2,3,4,4,2,2,2,2,3,1,1,2,2,3,2,3,4,3,3,3,2,4,14212,214107,2,2
2,51,5,2,3,3,3,7,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,20,4,4,4,4,2,1,1,2,2,2,1,1,1,1,2,2,1,1,3,3,2,3,14212,214107,2,2
1,43,2,6,1,5,3,999,1,3,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,888,888,888,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14212,214107,2,2
2,38,3,4,3,2,4,4,2,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,40,1,3,3,3,3,2,2,2,2,2,2,2,1,2,3,4,3,3,3,3,3,4,14212,214107,2,2
2,19,3,5,1,3,3,7,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,2,888,888,2,4,2,3,1,3,3,2,2,2,2,3,3,2,3,2,2,2,2,3,3,3,14212,214107,2,2
1,32,6,5,1,2,6,7,1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,200,2,3,4,4,3,2,3,2,2,1,1,2,2,4,4,1,2,2,3,2,4,3,14212,214107,2,2
2,20,4,5,1,6,3,9,1,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,1,1,30,2,3,4,3,2,2,3,3,2,2,2,3,2,2,3,2,2,3,2,2,3,2,14212,214107,2,2
1,25,6,5,1,2,5,9,2,3,5,1,1,1,1,1,0,0,0,1,1,0,0,0,0,3,1,1,1,50,1,4,4,3,2,2,4,3,2,1,2,4,1,3,1,2,1,2,2,3,2,2,14212,214107,2,2
2,15,3,6,3,2,4,999,2,3,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,888,888,888,2,3,2,2,2,1,2,2,3,1,1,3,2,2,2,3,2,2,2,3,3,2,14384,28137,3,2
2,42,2,1,3,3,2,5,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,888,888,888,2,1,4,3,1,2,2,2,2,1,2,2,4,1,1,4,4,4,3,3,2,3,14384,28137,3,2
1,20,5,7,1,2,3,7,2,2,5,1,1,1,1,0,0,0,1,0,1,0,0,0,1,4,1,1,1,16,1,3,3,3,3,2,4,3,3,2,2,4,2,2,2,4,1,2,2,3,3,3,14384,28137,3,2
2,46,6,2,1,2,4,7,2,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,100,1,4,4,4,2,3,4,3,2,2,1,3,1,4,1,3,2,2,1,1,4,1,14384,28137,3,2
1,24,6,1,1,5,5,9,2,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,50,1,4,4,2,2,3,4,4,4,2,2,4,2,3,3,4,3,3,2,3,4,2,14384,28137,3,2
2,16,3,7,3,2,4,7,2,3,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2,888,888,888,2,2,2,2,2,1,3,3,3,2,2,3,2,2,3,3,2,3,3,3,3,3,14384,28137,3,2
1,33,3,5,1,2,5,8,3,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,50,2,4,4,4,4,3,2,2,2,3,4,2,2,1,4,1,3,3,3,3,2,3,14384,28137,3,2
2,35,3,7,1,3,3,6,1,4,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,2,888,888,4,3,3,3,2,3,3,3,2,3,3,4,1,2,2,2,2,2,1,1,4,3,8407,38917,3,2
1,35,4,7,1,5,3,3,2,3,4,1,0,1,1,0,1,0,0,1,1,0,0,0,0,3,1,1,1,10,2,3,4,3,2,2,2,3,3,3,2,2,2,3,3,2,2,2,3,2,3,3,8407,38917,3,2
2,29,3,3,1,3,4,6,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,888,888,888,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,4,3,8407,38917,3,2
2,44,3,4,1,2,4,7,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,30,5,4,4,3,1,2,4,3,1,3,1,4,3,3,1,3,2,2,1,2,4,2,8407,38917,3,2
1,38,3,4,1,2,2,2,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,10,1,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,2,2,2,3,3,3,8407,38917,3,2
1,29,4,3,1,2,5,8,2,1,6,0,0,0,1,1,1,0,0,1,0,0,0,0,0,3,1,1,1,20,5,4,4,4,3,1,4,3,1,1,1,4,1,1,1,1,1,1,3,3,4,3,8407,38917,3,2
2,41,4,4,1,2,4,9,2,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,1,1,1,80,1,3,2,3,1,2,3,3,3,3,2,3,3,2,3,2,3,2,2,2,3,3,8407,38917,3,2
1,23,3,4,1,2,2,7,2,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,25,2,4,4,4,4,2,1,4,4,1,1,3,1,1,2,4,3,2,2,4,2,2,8407,38917,3,2
2,22,3,7,1,6,7,1,4,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,888,888,888,3,1,1,1,1,2,4,4,4,2,2,4,4,3,4,4,9,2,4,4,3,2,8407,38917,3,2
2,44,3,6,3,999,999,6,2,2,6,0,0,0,1,1,1,0,0,1,0,0,0,0,0,3,1,1,1,50,2,3,2,2,2,2,2,2,2,1,1,2,2,3,3,2,1,2,3,3,3,3,8407,38917,3,2
2,19,2,4,1,3,7,999,2,2,6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,2,888,888,888,3,3,1,1,1,1,4,4,4,3,4,4,3,1,1,4,1,1,2,3,4,2,8407,38917,3,2
1,14,3,5,3,2,2,2,4,5,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,888,888,888,2,4,4,4,2,2,4,4,3,1,1,3,3,2,2,4,1,3,4,4,1,4,12103,144457,1,2
1,26,3,4,1,2,2,7,2,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,999,888,888,3,2,2,3,2,1,3,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,12103,144457,1,2
1,19,6,4,3,1,6,999,2,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,888,888,888,999,4,4,4,3,9,4,4,9,3,3,4,3,3,3,3,2,3,2,3,3,3,12103,144457,1,2
2,9,2,6,3,3,3,4,1,2,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,5,2,888,888,888,3,3,3,2,2,2,4,4,2,2,2,4,4,2,3,2,1,1,1,2,4,2,12103,144457,1,2
2,6,3,7,3,999,999,4,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,888,888,888,5,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,12103,144457,1,2
2,6,3,5,4,888,888,4,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5,2,888,888,888,3,4,4,3,3,2,4,3,4,3,1,4,2,1,1,3,1,3,2,4,2,4,12103,144457,1,2
1,53,6,3,1,2,4,5,2,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,1,100,1,4,4,3,3,2,3,3,3,3,3,3,2,3,4,2,1,3,2,2,3,2,12103,144457,1,2
1,23,2,5,1,2,2,5,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,30,4,3,4,2,1,1,3,3,4,1,1,3,2,3,4,4,2,2,1,1,4,1,12103,144457,1,2
1,16,6,5,3,2,5,6,2,2,5,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5,1,1,1,16,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,12103,144457,1,2
1,44,4,3,1,2,3,4,2,3,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4,1,1,1,50,2,4,4,4,3,2,2,3,3,1,1,2,1,3,4,2,2,3,2,2,3,3,12103,144457,1,2
2,16,6,6,1,3,3,5,2,2,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,2,888,888,888,1,3,3,3,3,3,3,3,2,1,1,3,2,2,2,3,3,2,2,2,3,3,12103,144457,1,2
1,48,3,2,1,2,5,6,2,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,1,30,2,4,4,4,3,3,3,3,3,1,1,3,1,3,2,3,3,3,3,3,3,3,12103,144457,1,2
2,44,5,6,3,2,3,6,2,2,3,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,250,1,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,2,3,2,12103,144457,1,2
1,12,2,1,3,3,2,3,3,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,888,888,888,2,3,3,1,2,3,3,3,2,2,2,4,2,3,2,3,2,3,3,3,3,3,12209,47915,2,2
2,12,5,5,3,2,4,6,1,1,5,1,0,1,1,0,0,0,0,1,1,1,0,0,0,5,2,888,888,888,1,3,2,1,1,1,4,3,2,4,4,4,3,2,2,1,1,2,1,1,4,2,12209,47915,2,2
1,18,2,5,1,1,6,9,1,1,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,3,1,1,1,20,5,1,2,1,1,2,3,3,2,3,1,3,2,3,3,3,2,3,2,2,3,2,12209,47915,2,2
2,21,3,7,1,2,7,8,2,2,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,1,1,20,1,4,2,2,2,2,1,3,3,4,4,3,4,2,2,3,3,3,1,1,4,1,12209,47915,2,2
1,32,3,4,1,5,5,6,2,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,888,888,5,3,3,2,2,2,2,2,2,1,1,2,2,3,3,2,3,2,1,2,4,2,12209,47915,2,2
1,12,3,4,4,888,888,3,4,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,888,888,888,1,3,3,2,1,1,3,3,2,2,2,4,2,1,1,4,3,4,3,2,2,3,12209,47915,2,2
2,26,3,5,3,3,3,4,4,3,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,888,888,888,5,3,2,2,3,2,3,3,2,2,2,4,2,2,2,3,4,4,3,2,3,3,12209,47915,2,2
2,51,4,1,3,3,3,999,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,20,1,3,2,2,2,2,3,2,2,2,2,3,2,3,2,3,3,3,3,3,3,3,12209,47915,2,2
2,29,3,5,1,2,999,5,3,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,20,2,3,3,3,4,3,3,3,3,2,2,3,2,2,3,3,2,3,3,3,3,3,12209,47915,2,2
2,43,5,3,3,2,3,6,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,50,1,999,999,999,1,1,2,3,2,1,1,2,1,9,9,1,1,1,9,9,9,9,12209,47915,2,2
1,38,999,7,1,2,2,7,2,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,888,888,888,1,4,2,2,2,3,3,3,3,3,3,3,3,4,4,2,9,3,2,2,4,2,12209,47915,2,2
1,42,3,3,1,2,2,6,1,3,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,3,1,1,1,50,2,999,999,999,9,9,9,9,9,9,9,9,9,3,3,3,2,2,2,2,2,3,12228,84314,2,2
2,40,4,4,1,3,4,8,1,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,50,2,4,4,4,3,1,1,1,2,1,1,1,1,2,1,4,2,2,3,3,1,4,12228,84314,2,2
1,35,6,3,1,2,6,9,1,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,1,100,2,4,4,3,1,1,3,2,3,2,4,3,3,4,4,2,1,2,1,2,4,1,12228,84314,2,2
2,40,4,4,1,4,5,9,3,4,5,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,1,1,20,2,4,3,3,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3,2,3,12228,84314,2,2
2,45,4,3,1,6,5,6,1,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,10,5,3,3,3,2,1,1,1,2,1,1,1,1,2,1,4,1,2,2,3,2,3,12228,84314,2,2
1,49,6,2,1,2,3,6,1,2,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,1,1,1,50,1,4,4,4,2,3,2,2,3,2,2,2,3,3,3,3,1,2,3,3,3,3,12228,84314,2,2
2,17,2,6,1,2,7,7,1,2,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,1,12,3,999,1,2,1,2,2,1,4,1,1,2,3,9,1,1,2,2,1,1,1,1,12329,25161,3,2
1,46,6,1,1,2,5,8,2,1,2,1,0,0,0,1,0,1,0,1,1,0,0,0,1,2,1,1,1,100,1,2,2,1,2,1,2,2,2,2,2,2,3,1,1,2,3,2,2,2,2,3,12329,25161,3,2
1,25,3,1,1,5,1,3,1,1,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,3,3,1,1,1,2,2,2,2,1,1,1,1,1,3,2,3,2,3,2,2,2,2,12329,25161,3,2
2,35,4,4,3,3,2,5,1,4,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,2,888,888,4,2,4,4,1,1,3,2,2,2,1,3,2,2,3,3,3,2,2,3,3,3,12329,25161,3,2
1,24,3,7,1,2,2,7,2,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,2,888,888,1,1,2,3,1,1,2,2,4,4,1,4,1,1,4,1,4,1,1,3,3,3,12329,25161,3,2
